# Reconstructed SD data list, created using the Offline Framework
#
#      SdId         AugerId      GPSSec     GPSNSec   BadPeriod      YYMMDD      HHMMSS         MJD          T4          T5     LDFStat      Energy   EnergyErr       S1000    S1000Err    S1000Sys       Theta    ThetaErr         Phi      PhiErr   ThetaSite     PhiSite       NCand        NAct       NWork       Xcore       Ycore       Zcore    XcoreErr    YcoreErr    ZcoreErr     Easting    Northing          RA         Dec       RAErr      DecErr      GalLat     GalLong   GalLatErr  GalLongErr   PlaneChi2    PlaneNdf        Beta     BetaErr       Gamma    GammaErr     LDFchi2      LDFNdf       RCurv    RCurvErr    RiseTime RiseTimeErr    TResMean  TResSpread
   67361838    220754993600  1331517151   540549000           0      220317      015213  5.9655e+04          18           3         4.5  7.0052e-01  1.2646e-01  3.7356e+00  6.5402e-01  4.0474e-01  3.5774e+01  1.3107e+00 -9.3815e+01  9.4526e-01  3.5759e+01 -9.3939e+01           3           3  0.0000e+00    -19832.6      2981.9        23.7  4.8537e+01  1.2783e+02  0.0000e+00    457428.8   6102133.9  1.2644e+02 -7.0812e+01  1.7146e+00  1.3061e+00 -1.8280e+01  2.8444e+02  9.0376e-01  1.1568e+00  3.1829e-06           0 -2.0778e+00  0.0000e+00  1.7315e-02  0.0000e+00  1.2194e-01           0  8.1268e+00  0.0000e+00 -1.0000e+00 -1.0000e+00  1.0069e-03  2.6590e-04
   67361845    220754997500  1331517190   297884000           0      220317      015252  5.9655e+04          18           3         4.5  4.6229e-01  9.5886e-02  2.6541e+00  5.3391e-01  2.2505e-01  1.0442e+01  8.6244e-01  1.7934e+02  5.4001e+00  1.0398e+01  1.7937e+02           3           3  0.0000e+00      4876.4     -1318.0       -16.6  7.2519e+01  7.0364e+01  0.0000e+00    482133.3   6097898.8  1.2097e+02 -3.4475e+01  1.0485e+00  9.7701e-01 -1.7201e+00  2.5132e+02  9.1099e-01  9.3409e-01  4.6514e-05           0 -2.2820e+00  0.0000e+00  8.2789e-02  0.0000e+00  6.8274e-05           0  6.3121e+00  0.0000e+00 -1.0000e+00 -1.0000e+00 -2.1191e-04  4.8154e-03
   67361853    220755003001  1331517245   665151000           0      220317      015347  5.9655e+04          18           3         4.5  9.5450e-01  1.6422e-01  5.1970e+00  8.6716e-01  4.3193e-01  3.2908e+01  7.9390e-01  4.3254e+01  1.4061e+00  3.2980e+01  4.3105e+01           3           3  0.0000e+00     10113.0      1067.5       -29.8  8.9721e+01  3.9188e+01  0.0000e+00    487360.8   6100296.0  1.5768e+02 -1.0391e+01  9.5121e-01  5.8178e-01  3.9290e+01  2.5586e+02  8.2003e-01  9.5070e-01  6.9993e-05           0 -2.1378e+00  0.0000e+00  2.4408e-02  0.0000e+00  3.8836e-02           0  8.2768e+00  0.0000e+00 -1.0000e+00 -1.0000e+00 -3.5788e-03  3.9730e-03
   67361855    220755006500  1331517280   975538000           0      220317      015422  5.9655e+04          22           3         4.5  1.7435e+00  2.1278e-01  9.2711e+00  1.0973e+00  6.0516e-01  3.3497e+01  6.3017e-01  5.5787e+01  1.1939e+00  3.3305e+01  5.5791e+01           4           4  0.0000e+00     -8820.9    -19716.6       -48.2  6.5161e+01  3.9526e+01  0.0000e+00    468490.9   6079476.9  1.5209e+02 -6.4028e+00  7.2212e-01  5.6236e-01  3.8243e+01  2.4722e+02  6.8704e-01  7.6310e-01  5.3925e-02           1 -2.1659e+00  0.0000e+00  1.2796e-02  0.0000e+00  5.3665e-01           1  8.7620e+00  0.0000e+00  3.0994e+02  2.5527e+02 -3.7932e-02  1.2672e-01
   67361863    220755015900  1331517374   488433000           0      220317      015556  5.9655e+04          18           3         4.5  5.3293e-01  1.4039e-01  2.6474e+00  6.7637e-01  3.1125e-01  4.1031e+01  9.3904e-01 -1.2891e+02  1.5422e+00  4.1272e+01 -1.2875e+02           3           3  0.0000e+00    -10154.7    -26176.3       -78.0  1.3322e+02  7.0893e+01  0.0000e+00    467174.3   6073017.7  8.1892e+01 -5.8634e+01  1.9555e+00  9.3316e-01 -3.3720e+01  2.6718e+02  1.0341e+00  1.1002e+00  4.8699e-06           0 -1.9638e+00  0.0000e+00  2.2382e-02  0.0000e+00  5.5085e-03           0  8.7624e+00  0.0000e+00 -1.0000e+00 -1.0000e+00  4.4097e-04  1.4640e-03
   67361867    220755018901  1331517404   884249000           0      220317      015626  5.9655e+04          18           3         4.5  5.1651e-01  1.5179e-01  2.2686e+00  6.4659e-01  2.9231e-01  4.6690e+01  1.0183e+00  7.3539e+01  1.7544e+00  4.6790e+01  7.3445e+01           3           3  0.0000e+00      8052.5      9260.9       -32.1  8.9070e+01  1.6562e+02  0.0000e+00    485281.0   6108479.1  1.4669e+02  1.0101e+01  1.1958e+00  1.1316e+00  4.3374e+01  2.2523e+02  9.5449e-01  1.8228e+00  6.2467e-06           0 -1.8300e+00  0.0000e+00  1.1294e-01  0.0000e+00  1.9036e-02           0  1.0199e+01  0.0000e+00 -1.0000e+00 -1.0000e+00  9.6702e-05  1.7603e-03
   67361877    220755022100  1331517436   926905000           0      220317      015658  5.9655e+04          18           3         4.5  4.3260e-01  9.8255e-02  2.5201e+00  5.5511e-01  2.5106e-01  2.4869e+01  1.3776e+00  1.6647e+02  7.7217e+00  2.4999e+01  1.6656e+02           3           3  0.0000e+00    -14055.3      3475.6        16.0  8.8542e+01  9.2595e+01  0.0000e+00    463201.3   6102641.8  1.0736e+02 -2.6286e+01  1.2805e+00  3.3354e+00 -8.0091e+00  2.3843e+02  2.1759e+00  2.8038e+00  3.8502e-06           0 -2.1863e+00  0.0000e+00  7.0475e-02  0.0000e+00  3.0478e-04           0  6.9216e+00  0.0000e+00 -1.0000e+00 -1.0000e+00  4.7616e-04  1.2590e-03
   67361883    220755025700  1331517472   730627000           0      220317      015734  5.9655e+04          18           3         4.5  1.3127e+00  1.6474e-01  7.3751e+00  8.9759e-01  5.3896e-01  1.4893e+01  1.0894e+00 -1.4122e+02  4.7342e+00  1.4843e+01 -1.4187e+02           3           6  0.0000e+00     -8607.3     19741.3       -14.2  2.8670e+01  7.1413e+01  0.0000e+00    468605.1   6118911.2  1.1870e+02 -4.3398e+01  7.8885e-01  1.5293e+00 -7.8643e+00  2.5805e+02  1.1174e+00  1.2024e+00  9.6650e-07           0 -2.3139e+00  0.0000e+00  5.3088e-02  0.0000e+00  8.0951e-02           0  7.1817e+00  0.0000e+00 -1.0000e+00 -1.0000e+00  1.7989e-04  6.5933e-04
   67361895    220755033600  1331517551   833271000           0      220317      015853  5.9655e+04          18           3         4.5  4.2778e-01  9.7417e-02  2.4881e+00  5.4950e-01  2.0771e-01  1.5322e+01  1.1832e+00 -4.2519e+01  4.0367e+00  1.5177e+01 -4.2259e+01           3           4  0.0000e+00     -7647.1     15599.6        -2.5  9.7162e+01  9.1176e+01  0.0000e+00    469575.0   6114774.4  1.5089e+02 -4.4490e+01  1.7036e+00  1.0300e+00  8.7689e+00  2.7407e+02  1.0804e+00  1.1846e+00  6.8126e-06           0 -2.2568e+00  0.0000e+00  8.4365e-02  0.0000e+00  1.9690e-04           0  6.4287e+00  0.0000e+00 -1.0000e+00 -1.0000e+00 -1.9251e-04  1.8353e-03
   67361899    220755034800  1331517563   641184000           0      220317      015905  5.9655e+04          22           3         4.5  1.2491e+00  1.9119e-01  6.1508e+00  9.1308e-01  6.5713e-01  4.0069e+01  6.6246e-01  1.4896e+02  1.3048e+00  4.0135e+01  1.4882e+02           4           5  0.0000e+00       238.8     14591.8       -20.8  3.5266e+01  1.0732e+02  0.0000e+00    477458.7   6113787.1  1.0116e+02 -9.7133e+00  5.6532e-01  9.1313e-01 -5.9130e+00  2.2084e+02  7.2083e-01  7.9461e-01  3.4525e-02           1 -2.0406e+00  0.0000e+00  1.1087e-02  0.0000e+00  5.8776e-02           1  9.9190e+00  0.0000e+00 -1.0000e+00 -1.0000e+00 -4.3672e-02  9.4684e-02
   67361902    220755036900  1331517584   614529000           0      220317      015926  5.9655e+04          22           2         4.5  1.0070e+00  1.8064e-01  5.3220e+00  9.2582e-01  4.5084e-01  3.5613e+01  8.5683e-01  2.2460e+01  1.7940e+00  3.5789e+01  2.2499e+01           4           6  0.0000e+00     14230.6     16932.3       -72.0  8.5723e+01  7.3373e+01  0.0000e+00    491436.0   6116161.4  1.6958e+02 -1.6583e+01  1.0155e+00  9.3716e-01  4.0796e+01  2.7291e+02  8.5699e-01  1.3798e+00  3.8908e+00           1 -2.1035e+00  0.0000e+00  1.3491e-02  0.0000e+00  1.3156e+01           1  8.7046e+00  0.0000e+00 -1.0000e+00 -1.0000e+00 -5.3521e-01  9.5654e-01
   67361907    220755039500  1331517610    76211000           0      220317      015952  5.9655e+04          18           3         4.5  9.8904e-01  1.6968e-01  4.8667e+00  8.0974e-01  4.6777e-01  4.0519e+01  6.5686e-01 -4.9326e+01  7.6679e-01  4.0523e+01 -4.9417e+01           3           4  0.0000e+00    -11760.4    -10604.6       -14.5  8.5710e+01  5.8221e+01  0.0000e+00    465530.1   6088576.0  1.8690e+02 -5.7320e+01  1.2576e+00  4.6753e-01  5.4002e+00  2.9970e+02  4.8228e-01  6.7161e-01  1.4683e-06           0 -2.0162e+00  0.0000e+00  1.5141e-02  0.0000e+00  8.6453e-02           0  9.3056e+00  0.0000e+00 -1.0000e+00 -1.0000e+00 -3.4087e-04  7.4823e-04
   67361908    220755040700  1331517622   184048000           0      220317      020004  5.9655e+04          18           0         4.5  6.7822e-01  1.2163e-01  3.8977e+00  6.7791e-01  2.9770e-01  1.6402e+01  1.1516e+00  1.4885e+02  2.7587e+00  1.6478e+01  1.4989e+02           3           3  0.0000e+00    -22346.6    -21211.6       -68.5  6.4059e+01  7.2396e+01  0.0000e+00    454977.1   6077948.5  1.1959e+02 -2.5929e+01  1.0981e+00  9.7856e-01  1.7780e+00  2.4343e+02  8.0311e-01  1.1354e+00  5.3333e-07           0 -2.2735e+00  0.0000e+00  7.1164e-02  0.0000e+00  9.2043e-04           0  6.7954e+00  0.0000e+00 -1.0000e+00 -1.0000e+00 -9.8266e-05  5.0218e-04
   67361929    220755049200  1331517707   785637000           0      220317      020129  5.9655e+04          18           3         4.5  5.0335e-01  1.1106e-01  2.5818e+00  5.5249e-01  3.2800e-01  3.9260e+01  1.1277e+00 -1.1534e+02  1.6734e+00  3.9119e+01 -1.1543e+02           3           3  0.0000e+00      -955.0     17716.1       -26.4  9.2782e+01  1.2075e+02  0.0000e+00    476257.7   6116906.5  9.4139e+01 -6.5938e+01  2.8649e+00  1.0143e+00 -2.8125e+01  2.7574e+02  1.1671e+00  1.1514e+00  8.9856e-07           0 -1.9951e+00  0.0000e+00  1.4896e-02  0.0000e+00  2.2910e-03           0  8.4716e+00  0.0000e+00 -1.0000e+00 -1.0000e+00  5.1778e-04  2.1711e-04
   67361935    220755059200  1331517807    32414000           0      220317      020309  5.9655e+04          18           3         4.5  7.1710e-01  1.2811e-01  3.9981e+00  6.9272e-01  3.6968e-01  3.1056e+01  1.1199e+00  9.2715e+01  1.4504e+00  3.1296e+01  9.2242e+01           3           3  0.0000e+00     21552.7     27530.0      -138.0  4.6338e+01  1.1827e+02  0.0000e+00    498727.1   6126771.0  1.3503e+02 -3.9724e+00  7.5812e-01  1.1145e+00  2.6176e+01  2.3272e+02  7.8469e-01  1.2198e+00  4.3388e-05           0 -2.1461e+00  0.0000e+00  3.7573e-02  0.0000e+00  1.1006e-01           0  7.9170e+00  0.0000e+00 -1.0000e+00 -1.0000e+00  2.2395e-03  3.7645e-03
   67361936    220755059900  1331517814   355034000           0      220317      020316  5.9655e+04          18           3         4.5  5.0903e-01  1.0486e-01  2.9592e+00  5.9123e-01  3.1416e-01  2.3226e+01  7.2118e-01 -1.3345e+01  3.2199e+00  2.2980e+01 -1.2971e+01           3           3  0.0000e+00    -24331.2     16328.4        86.0  4.9385e+01  1.1490e+02  0.0000e+00    452899.7   6115460.7  1.6471e+02 -3.7078e+01  9.3524e-01  1.2553e+00  2.0555e+01  2.7923e+02  1.0597e+00  1.0730e+00  6.5488e-06           0 -2.2099e+00  0.0000e+00  7.0597e-02  0.0000e+00  4.0399e-04           0  6.9269e+00  0.0000e+00 -1.0000e+00 -1.0000e+00  6.6381e-04  1.6166e-03
   67361955    220755072000  1331517935   155627000           0      220317      020517  5.9655e+04          22           3         4.5  1.7374e+00  3.8986e-01  7.7999e+00  1.6974e+00  8.1162e-01  4.4262e+01  6.6638e-01 -1.5356e+02  1.2240e+00  4.4418e+01 -1.5342e+02           4           4  0.0000e+00    -12405.0    -13819.6       -26.9  6.1272e+01  2.8491e+01  0.0000e+00    464894.1   6085361.2  7.9480e+01 -4.1909e+01  9.9249e-01  7.9263e-01 -3.4571e+01  2.4688e+02  7.8454e-01  9.0743e-01  6.8368e-01           1 -1.9791e+00  0.0000e+00  5.6166e-02  0.0000e+00  1.6811e+00           1  1.1061e+01  0.0000e+00 -1.0000e+00 -1.0000e+00  1.8970e-01  4.2414e-01
   67361964    220755078000  1331517995   665481000           0      220317      020617  5.9655e+04          18           3         4.5  9.4230e-01  1.4356e-01  5.3354e+00  7.8833e-01  4.0158e-01  1.3830e+01  2.4640e+00  9.0000e+01  2.9849e+00  1.4014e+01  9.0999e+01           3           4  0.0000e+00    -23667.0     20189.9        66.8  3.5296e+01  9.2781e+01  0.0000e+00    453553.8   6119321.5  1.3672e+02 -2.1238e+01  7.6549e-01  2.4640e+00  1.7280e+01  2.4878e+02  1.6131e+00  2.0889e+00  3.6000e-06           0 -2.3029e+00  0.0000e+00  6.2397e-02  0.0000e+00  3.8024e-02           0  6.8747e+00  0.0000e+00 -1.0000e+00 -1.0000e+00 -2.1115e-05  1.3414e-03
   67361982    220755092500  1331518140   337772000           0      220317      020842  5.9655e+04          18           3         4.5  1.3825e+00  1.7487e-01  7.7131e+00  9.4619e-01  4.3405e-01  1.2381e+01  5.5328e-01  4.4962e+01  2.7491e+00  1.2267e+01  4.4223e+01           3           3  0.0000e+00      3209.4    -21312.8       -59.0  3.9203e+01  4.9593e+01  0.0000e+00    480517.9   6077912.1  1.4737e+02 -2.6293e+01  5.8966e-01  6.1161e-01  2.0936e+01  2.5973e+02  5.4880e-01  6.3556e-01  9.8777e-06           0 -2.3273e+00  0.0000e+00  5.1227e-02  0.0000e+00  2.7716e-02           0  7.1423e+00  0.0000e+00 -1.0000e+00 -1.0000e+00  1.7014e-03  7.7246e-04
   67361993    220755101100  1331518226   467292000           0      220317      021008  5.9655e+04          18           3         4.5  1.0093e+00  1.4681e-01  5.1408e+00  7.2522e-01  7.5799e-01  3.8360e+01  1.1413e+00 -1.5164e+02  1.7765e+00  3.8388e+01 -1.5180e+02           3           3  0.0000e+00    -13336.8     18075.1         5.5  1.3766e+02  4.5584e+01  0.0000e+00    463882.7   6117234.1  8.8650e+01 -4.3788e+01  1.5021e+00  1.1585e+00 -2.8247e+01  2.5033e+02  9.1417e-01  1.4724e+00  4.2019e-07           0 -2.0573e+00  0.0000e+00  8.3943e-03  0.0000e+00  1.0025e-01           0  9.2860e+00  0.0000e+00 -1.0000e+00 -1.0000e+00 -9.7421e-05  4.4256e-04
   67361997    220755104400  1331518259    54077000           0      220317      021041  5.9655e+04          18           3         4.5  5.3886e-01  1.0592e-01  3.1240e+00  5.9557e-01  3.4647e-01  2.3947e+01  6.3782e-01  1.0003e+02  2.7608e+00  2.3955e+01  1.0056e+02           3           3  0.0000e+00    -19967.2     -2711.8        13.1  9.1685e+01  5.1346e+01  0.0000e+00    457308.6   6096443.2  1.3373e+02 -1.1623e+01  1.1151e+00  6.8521e-01  2.0816e+01  2.3885e+02  1.0993e+00  7.2100e-01  4.8330e-08           0 -2.2065e+00  0.0000e+00  6.7625e-02  0.0000e+00  3.5050e-04           0  6.9046e+00  0.0000e+00 -1.0000e+00 -1.0000e+00 -6.0274e-05  1.3681e-04
   67362005    220755113400  1331518349   851484000           0      220317      021211  5.9655e+04          18           3         4.5  1.2073e+00  1.7153e-01  5.9453e+00  8.1920e-01  5.6739e-01  4.0128e+01  6.5469e-01  6.6054e+01  6.2784e-01  3.9910e+01  6.6039e+01           3           5  0.0000e+00     -5594.0    -24038.4       -66.4  5.0162e+01  9.4084e+01  0.0000e+00    471726.7   6075165.8  1.5357e+02  2.0682e+00  4.2381e-01  6.4263e-01  4.4818e+01  2.3980e+02  5.7380e-01  7.2312e-01  3.2247e-05           0 -2.0375e+00  0.0000e+00  1.1543e-02  0.0000e+00  2.2296e-01           0  9.4270e+00  0.0000e+00 -1.0000e+00 -1.0000e+00  2.0498e-05  4.0153e-03
   67362015    220755120000  1331518415   534914000           0      220317      021317  5.9655e+04          22           3         4.5  1.0433e+00  1.7190e-01  4.8397e+00  7.7342e-01  5.0058e-01  4.3466e+01  6.1879e-01  2.7325e+01  7.3119e-01  4.3753e+01  2.7212e+01           4           4  0.0000e+00     25960.2     19296.4      -130.3  9.3701e+01  5.0509e+01  0.0000e+00    503152.6   6118553.5  1.7727e+02 -9.1280e+00  6.3478e-01  4.9306e-01  5.0716e+01  2.7815e+02  5.5285e-01  9.0765e-01  1.3654e+00           1 -1.9594e+00  0.0000e+00  4.7358e-02  0.0000e+00  9.7121e-02           1  1.0414e+01  0.0000e+00 -1.0000e+00 -1.0000e+00  9.0390e-02  6.6644e-01
   67362020    220755122500  1331518440   863205000           0      220317      021342  5.9655e+04          22           3         4.5  1.3560e+00  1.8633e-01  7.4594e+00  9.9408e-01  5.0531e-01  3.0214e+01  5.5245e-01  1.2477e+02  1.5798e+00  3.0161e+01  1.2428e+02           4           4  0.0000e+00     21975.9      7866.1       -83.9  4.0231e+01  6.1253e+01  0.0000e+00    499199.3   6107120.3  1.2218e+02 -9.2055e+00  7.0258e-01  6.7545e-01  1.2576e+01  2.3030e+02  7.9965e-01  5.5910e-01  1.3925e-02           1 -2.1924e+00  0.0000e+00  2.8961e-02  0.0000e+00  3.0664e+00           1  8.3580e+00  0.0000e+00 -1.0000e+00 -1.0000e+00 -2.3446e-02  6.2518e-02
   67362023    220755125000  1331518465   652605000           0      220317      021407  5.9655e+04          22           3         4.5  1.0143e+00  1.8650e-01  4.3869e+00  7.8231e-01  4.3078e-01  4.6496e+01  7.0144e-01  1.2347e+02  1.2030e+00  4.6699e+01  1.2351e+02           4           6  0.0000e+00    -10108.1     20404.8       -13.2  7.8638e+01  8.4464e+01  0.0000e+00    467103.6   6119570.5  1.1513e+02  5.7244e+00  7.9044e-01  7.9677e-01  1.3517e+01  2.1339e+02  8.7170e-01  7.2256e-01  3.8484e-02           1 -1.8858e+00  0.0000e+00  1.0136e-01  0.0000e+00  1.6557e+00           1  1.0741e+01  0.0000e+00 -1.0000e+00 -1.0000e+00 -1.4993e-03  1.1325e-01
   67362044    220755137500  1331518590   743739000           0      220317      021612  5.9655e+04          18           0         4.5  4.2040e-01  9.2981e-02  2.4199e+00  5.1908e-01  2.8019e-01  2.8458e+01  2.0957e+00  1.0369e+01  3.6598e+00  2.8711e+01  1.0218e+01           3           3  0.0000e+00     27483.9      6362.4      -107.9  1.0257e+02  7.1017e+01  0.0000e+00    504707.8   6105631.3  1.7117e+02 -2.5887e+01  2.6905e+00  1.2548e+00  3.3017e+01  2.7957e+02  1.3005e+00  2.8578e+00  1.3198e-05           0 -2.1466e+00  0.0000e+00  5.8745e-02  0.0000e+00  1.5498e-04           0  7.1487e+00  0.0000e+00 -1.0000e+00 -1.0000e+00 -8.1076e-04  2.3692e-03
   67362055    220755153100  1331518746   978942000           0      220317      021848  5.9655e+04          18           3         4.5  8.6378e-01  1.3653e-01  4.8939e+00  7.5022e-01  3.4937e-01  1.2911e+01  7.8572e-01  4.3344e+01  3.7032e+00  1.2984e+01  4.3570e+01           3           4  0.0000e+00      1761.8      9975.9       -15.7  6.0817e+01  5.5320e+01  0.0000e+00    478992.3   6109177.9  1.5054e+02 -2.5844e+01  8.1247e-01  8.7597e-01  2.3170e+01  2.6170e+02  7.8755e-01  8.9811e-01  9.2818e-08           0 -2.3024e+00  0.0000e+00  6.4835e-02  0.0000e+00  1.3482e-03           0  6.8129e+00  0.0000e+00 -1.0000e+00 -1.0000e+00 -4.8341e-06  2.1535e-04
   67362065    220755160300  1331518818   306119000           0      220317      022000  5.9655e+04          18           3         4.5  4.6192e-01  1.5072e-01  2.6385e+00  8.3497e-01  1.2521e-01  2.9365e+01  1.8973e+00 -1.6588e+02  1.9905e+00  2.9542e+01 -1.6603e+02           3           3  0.0000e+00    -23830.2     13848.9        80.4  1.7730e+02  1.1070e+02  0.0000e+00    453406.6   6112984.0  1.0372e+02 -3.6819e+01  2.4479e+00  8.4412e-01 -1.5227e+01  2.4688e+02  1.9646e+00  8.6267e-01  2.7056e-06           0 -2.1430e+00  0.0000e+00  5.3710e-02  0.0000e+00  1.5950e-01           0  7.0181e+00  0.0000e+00 -1.0000e+00 -1.0000e+00  4.8136e-04  1.0016e-03
   67362071    220755164000  1331518855    70604000           0      220317      022037  5.9655e+04          22           3         4.5  1.4060e+00  1.9722e-01  6.5259e+00  8.8782e-01  5.0587e-01  4.3013e+01  8.7208e-01 -1.0500e+02  1.0704e+00  4.2914e+01 -1.0507e+02           5           6  0.0000e+00    -11756.9     14510.1         5.7  5.1667e+01  9.5737e+01  0.0000e+00    465470.5   6113675.3  1.0157e+02 -7.3660e+01  3.4302e+00  6.0191e-01 -2.6309e+01  2.8465e+02  9.7028e-01  6.6205e-01  1.4297e-01           1 -1.9913e+00  0.0000e+00  3.7988e-02  0.0000e+00  2.1095e+00           2  8.9177e+00  2.9072e+00 -1.0000e+00 -1.0000e+00  2.2936e-02  1.8753e-01
   67362095    220755186001  1331519075   901616000           0      220317      022417  5.9655e+04          18           3         4.5  1.2138e+00  1.8041e-01  6.8776e+00  9.9139e-01  3.8250e-01  1.9011e+01  1.2272e+00  1.0895e+02  3.1015e+00  1.9236e+01  1.0938e+02           3           4  0.0000e+00    -19283.8     19713.7        40.0  4.1010e+01  7.1034e+01  0.0000e+00    457935.4   6118856.7  1.3493e+02 -1.6925e+01  8.8096e-01  1.3478e+00  1.8625e+01  2.4412e+02  1.2338e+00  1.0577e+00  9.6379e-08           0 -2.2869e+00  0.0000e+00  5.4211e-02  0.0000e+00  3.6826e-02           0  7.3966e+00  0.0000e+00 -1.0000e+00 -1.0000e+00 -1.7858e-04  1.8848e-05
   67362107    220755189600  1331519111   223581000           0      220317      022453  5.9655e+04          18           3         4.5  7.0628e-01  1.3374e-01  3.9538e+00  7.2610e-01  3.7391e-01  3.0543e+01  8.1546e-01  3.5378e+00  1.9141e+00  3.0606e+01  3.6297e+00           3           3  0.0000e+00      6542.9      9159.4       -27.9  6.2524e+01  7.7121e+01  0.0000e+00    483772.6   6108373.9  1.7680e+02 -2.8062e+01  1.0289e+00  8.8699e-01  3.2697e+01  2.8607e+02  8.1715e-01  1.1541e+00  2.1580e-06           0 -2.1508e+00  0.0000e+00  3.9771e-02  0.0000e+00  2.5605e-03           0  7.8145e+00  0.0000e+00 -1.0000e+00 -1.0000e+00 -5.1528e-04  8.2505e-04
